#Thorlabs FTS
#[SpectrumHeader]
#Date,20171003
#Time,16275431
#GMTTime,19275431
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,100
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,115.000000
#TriggerMode,0
#InterferometerSerial,M00311012
#Source,
#AirMeasureOpt,0
#WnrMin,9801.723633
#WnrMax,50997.769531
#Length,3648
#Resolution,0.0000000000e+000
#ADC,0
#Instrument,0
#InstrModel,CCS200
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
#[Data]
1.960870056e+002,1.322518568e-003
1.962940979e+002,3.480934247e-004
1.965012054e+002,3.542173421e-003
1.967083282e+002,-2.713842550e-004
1.969154510e+002,1.841725782e-003
1.971225891e+002,-1.728355128e-004
1.973297424e+002,6.472598761e-004
1.975368958e+002,-1.369011938e-003
1.977440643e+002,1.165607711e-003
1.979512482e+002,3.324422578e-004
1.981584320e+002,-1.716861334e-005
1.983656311e+002,-1.351686195e-003
1.985728455e+002,4.323234025e-004
1.987800751e+002,3.969788377e-004
1.989873047e+002,1.468172646e-003
1.991945496e+002,-2.103213221e-003
1.994018097e+002,-2.832534374e-004
1.996090698e+002,5.501976702e-004
1.998163452e+002,-7.861924241e-004
2.000236359e+002,-4.534178006e-004
2.002309418e+002,-1.613335626e-004
2.004382477e+002,-2.105251770e-004
2.006455688e+002,-8.040358080e-004
2.008528900e+002,9.441573056e-004
2.010602417e+002,8.060656837e-004
2.012675934e+002,1.137981162e-004
2.014749451e+002,1.904244418e-003
2.016823273e+002,-1.486414694e-003
2.018897095e+002,-7.468528929e-005
2.020971069e+002,-8.806437254e-004
2.023045044e+002,6.766750594e-004
2.025119171e+002,-1.030148705e-004
2.027193451e+002,2.561305009e-004
2.029267883e+002,-5.000926103e-005
2.031342316e+002,-6.340981054e-005
2.033416901e+002,4.856051819e-004
2.035491638e+002,6.951075629e-004
2.037566376e+002,-2.942550054e-004
2.039641418e+002,1.149906777e-003
2.041716309e+002,-1.012220397e-003
2.043791504e+002,1.630369574e-003
2.045866699e+002,-8.796272450e-004
2.047942047e+002,7.344487822e-004
2.050017548e+002,-1.521349535e-003
2.052093048e+002,1.592847053e-003
2.054168701e+002,-9.500180022e-004
2.056244507e+002,4.087862035e-004
2.058320313e+002,9.112417465e-004
2.060396423e+002,-4.284831521e-004
2.062472534e+002,1.252830261e-003
2.064548645e+002,1.024621306e-003
2.066624908e+002,-2.495484368e-004
2.068701324e+002,1.186722657e-003
2.070777893e+002,-1.183715998e-003
2.072854462e+002,5.900901306e-005
2.074931335e+002,4.345655616e-004
2.077008057e+002,-4.612693738e-004
2.079085083e+002,-2.154146088e-003
2.081162109e+002,3.516847210e-004
2.083239288e+002,-5.213620025e-004
2.085316467e+002,-3.507733927e-004
2.087393951e+002,-1.307217608e-004
2.089471436e+002,7.431331323e-004
2.091548920e+002,-1.434148988e-003
2.093626709e+002,-5.445187562e-004
2.095704498e+002,-4.806123616e-005
2.097782440e+002,-7.340474986e-004
2.099860382e+002,3.504420747e-004
2.101938629e+002,1.651640981e-003
2.104016724e+002,-8.776962641e-004
2.106095123e+002,1.693706581e-004
2.108173523e+002,8.109233459e-004
2.110252075e+002,-2.143698512e-004
2.112330780e+002,6.242538220e-004
2.114409637e+002,8.001009701e-004
2.116488495e+002,6.144692306e-004
2.118567505e+002,-5.991149810e-004
2.120646515e+002,-1.672878396e-003
2.122725677e+002,2.282327041e-003
2.124804993e+002,-6.635260652e-004
2.126884460e+002,7.338740397e-004
2.128963928e+002,-1.389304380e-004
2.131043549e+002,1.531125890e-004
2.133123322e+002,1.859410200e-003
2.135203094e+002,8.937846869e-004
2.137283173e+002,-1.794314827e-003
2.139363098e+002,4.592022160e-004
2.141443329e+002,-3.720797031e-005
2.143523560e+002,1.405790536e-004
2.145603943e+002,9.796702070e-004
2.147684479e+002,5.176778650e-004
2.149765015e+002,1.472986885e-003
2.151845703e+002,5.634584813e-004
2.153926544e+002,-1.387596596e-003
2.156007538e+002,1.515387674e-003
2.158088531e+002,-1.067390898e-003
2.160169678e+002,1.072757295e-003
2.162250824e+002,4.801148316e-004
2.164332123e+002,1.823626808e-003
2.166413574e+002,-5.490316544e-004
2.168495178e+002,1.195070683e-003
2.170576782e+002,-9.200894856e-004
2.172658691e+002,3.147133684e-004
2.174740448e+002,-1.321101328e-003
2.176822510e+002,1.225736109e-003
2.178904572e+002,4.120470549e-004
2.180986786e+002,1.824114588e-003
2.183069000e+002,2.730145352e-004
2.185151520e+002,3.259095247e-004
2.187234039e+002,4.979527439e-004
2.189316559e+002,1.167858136e-003
2.191399384e+002,1.991639612e-003
2.193482208e+002,1.013904039e-004
2.195565186e+002,2.129353961e-004
2.197648163e+002,2.241970040e-003
2.199731293e+002,-2.628168731e-004
2.201814575e+002,5.407709396e-004
2.203898010e+002,3.949987877e-004
2.205981445e+002,4.264168383e-004
2.208065033e+002,-7.619552198e-004
2.210148773e+002,6.986586959e-005
2.212232513e+002,-7.065007812e-004
2.214316406e+002,-8.952345233e-004
2.216400452e+002,-5.576928379e-004
2.218484650e+002,1.061643357e-003
2.220568848e+002,-9.549400420e-005
2.222653198e+002,2.757313196e-003
2.224737549e+002,-1.000894234e-003
2.226822205e+002,1.847641775e-003
2.228906860e+002,6.130217225e-004
2.230991516e+002,2.475716639e-003
2.233076477e+002,-8.105162997e-004
2.235161438e+002,1.264144550e-003
2.237246552e+002,-3.253891191e-005
2.239331665e+002,1.834295923e-003
2.241416931e+002,9.730712045e-004
2.243502350e+002,1.900498057e-003
2.245587921e+002,-1.362504205e-003
2.247673492e+002,-3.161889908e-004
2.249759216e+002,-3.820956917e-004
2.251845093e+002,-2.518471738e-004
2.253930969e+002,1.382403192e-003
2.256017151e+002,1.052481588e-003
2.258103180e+002,-1.479988801e-003
2.260189514e+002,2.380674472e-003
2.262275848e+002,-2.076601231e-004
2.264362335e+002,-3.949873499e-004
2.266448975e+002,-4.481659853e-004
2.268535614e+002,1.056017587e-003
2.270622406e+002,-1.478010090e-003
2.272709351e+002,-2.295304330e-005
2.274796295e+002,5.192254903e-004
2.276883392e+002,1.149424352e-003
2.278970642e+002,-2.588058414e-004
2.281058044e+002,-4.720932047e-004
2.283145447e+002,8.802514058e-004
2.285233002e+002,3.071351675e-004
2.287320557e+002,1.161597465e-004
2.289408417e+002,2.769214334e-003
2.291496277e+002,9.628630942e-004
2.293584137e+002,6.884292816e-005
2.295672302e+002,-1.088529825e-003
2.297760468e+002,2.202672476e-004
2.299848785e+002,2.497644164e-004
2.301937103e+002,-3.264455881e-004
2.304025726e+002,-1.629672595e-003
2.306114197e+002,-2.069723792e-003
2.308202972e+002,-2.342094194e-005
2.310291748e+002,1.324090757e-003
2.312380676e+002,1.186275505e-003
2.314469757e+002,7.582136313e-004
2.316558990e+002,-1.082685078e-003
2.318648224e+002,7.571264869e-004
2.320737610e+002,3.386194294e-004
2.322826996e+002,1.583493897e-003
2.324916534e+002,-6.467554485e-004
2.327006226e+002,1.155756414e-003
2.329096069e+002,1.069309019e-005
2.331185913e+002,-1.146127470e-003
2.333275909e+002,1.413483638e-003
2.335366058e+002,7.917105104e-004
2.337456207e+002,4.166799190e-004
2.339546661e+002,-1.409965043e-004
2.341636963e+002,8.663247572e-004
2.343727570e+002,1.596002403e-005
2.345818176e+002,7.598599041e-005
2.347908936e+002,8.852135215e-005
2.349999847e+002,1.379740657e-003
2.352090759e+002,-1.178600360e-003
2.354181824e+002,-8.995969256e-005
2.356273041e+002,9.853318334e-004
2.358364258e+002,-3.936087596e-004
2.360455627e+002,-9.404015145e-004
2.362547150e+002,-4.985613050e-004
2.364638824e+002,1.344408956e-003
2.366730499e+002,-7.027219981e-004
2.368822327e+002,1.490309834e-003
2.370914154e+002,6.642163498e-004
2.373006287e+002,2.808487276e-003
2.375098419e+002,-1.478043268e-003
2.377190552e+002,-1.646972232e-004
2.379282990e+002,2.580098808e-003
2.381375427e+002,1.164810732e-003
2.383468018e+002,-1.460231579e-004
2.385560608e+002,5.705790827e-004
2.387653503e+002,-9.771079058e-004
2.389746246e+002,8.965824964e-004
2.391839294e+002,-1.015146147e-003
2.393932343e+002,2.312901197e-004
2.396025543e+002,-7.914008165e-005
2.398118896e+002,2.955010394e-003
2.400212402e+002,1.591264387e-003
2.402305908e+002,3.120003093e-004
2.404399414e+002,-6.787644816e-004
2.406493225e+002,1.239840756e-003
2.408587036e+002,1.377948793e-003
2.410681000e+002,2.403131657e-004
2.412775116e+002,9.711337043e-005
2.414869232e+002,1.351412036e-003
2.416963501e+002,-1.426494331e-003
2.419057922e+002,1.266644220e-003
2.421152344e+002,-1.073119129e-004
2.423246918e+002,1.861617551e-003
2.425341644e+002,1.442253997e-004
2.427436371e+002,1.862337696e-003
2.429531403e+002,-9.136463632e-004
2.431626434e+002,6.726249121e-004
2.433721466e+002,-1.126164920e-003
2.435816650e+002,-2.608023642e-004
2.437911987e+002,1.055689179e-003
2.440007477e+002,2.086552093e-003
2.442103119e+002,1.592860441e-003
2.444198761e+002,1.989140408e-003
2.446294403e+002,-3.261895909e-004
2.448390350e+002,1.975900261e-003
2.450486298e+002,-1.530194073e-003
2.452582397e+002,7.365936763e-004
2.454678650e+002,8.058024687e-004
2.456774902e+002,2.087566827e-004
2.458871307e+002,-1.396124600e-003
2.460967865e+002,-4.167927254e-004
2.463064423e+002,-1.193972203e-004
2.465161133e+002,4.997517681e-004
2.467257996e+002,-1.140008448e-003
2.469354858e+002,4.383364867e-004
2.471451874e+002,5.314717419e-004
2.473549042e+002,5.447110161e-004
2.475646362e+002,-1.609087107e-003
2.477743683e+002,-1.101911112e-004
2.479841156e+002,6.160049088e-005
2.481938782e+002,1.575863920e-003
2.484036407e+002,-9.348274325e-004
2.486134186e+002,1.919167349e-003
2.488232117e+002,2.023493435e-004
2.490330048e+002,1.693098689e-003
2.492428284e+002,-1.087632481e-004
2.494526367e+002,-1.581279648e-004
2.496624756e+002,1.574627589e-003
2.498723145e+002,3.221742809e-004
2.500821686e+002,4.069293209e-004
2.502920380e+002,8.230990497e-004
2.505019073e+002,8.791717701e-004
2.507117920e+002,7.149838493e-004
2.509216919e+002,9.443925228e-004
2.511315918e+002,-3.671016602e-004
2.513415222e+002,5.679130554e-004
2.515514374e+002,9.970986284e-004
2.517613831e+002,-1.660225331e-003
2.519713287e+002,-1.134228660e-004
2.521812897e+002,-7.632000488e-004
2.523912659e+002,1.318152645e-004
2.526012421e+002,3.061635653e-004
2.528112335e+002,8.174920804e-004
2.530212402e+002,1.904178789e-004
